global_actual,global_preds
0.86782,0.4731423291706996
1.0,0.9730471049985402
0.92529,0.4625254390135387
0.95019,0.979905007447056
0.98084,0.8934943922393657
0.92146,0.3296209571260174
0.9751,1.0302484909694496
0.97126,1.007834729831853
0.95785,0.7550815263643198
1.0,0.4892850139850823
0.93295,0.1035864412260143
0.97126,1.0141043871925843
0.96552,0.9919390012483628
0.97318,0.7378261763069489
1.0,0.4733220975279246
0.91379,0.0854841408405978
1.0,0.9424024533119364
0.94444,0.4352155602373613
1.0,0.8556921248481678
0.89847,0.3317958151164012
0.76503,-1.152404427933594
0.7459,-1.273312405008661
0.69945,-1.307657086512657
0.39071,-0.9320524949505932
0.3,-0.9593034991995664
1.0,-0.3494753109181183
0.985,-0.3791257807292293
1.0,0.1838854431145467
0.905,0.1308747074298428
0.885,0.0797153204785714
1.0,0.1657389562373483
1.0,-0.3964638562994734
0.925,-0.4229829029401818
1.0,0.0993042678595262
0.97,0.0494751298586909
0.97,0.0027089075194839
0.95,0.0854364069426032
0.86,-0.4265499475934806
0.94,-0.449675290038058
0.925,0.0270008074022354
0.94,-0.0216908902706209
0.965,-0.0660863100898847
0.99,0.0135900226809814
0.965,-0.4467980881864697
0.975,-0.4680753171320797
0.95,-0.035563632418493
0.985,-0.0782749708020573
0.98,-0.117514051226321
1.0,-0.0447730962556554
0.90733,-0.7574664157548735
0.94567,-0.3430007553745506
0.99333,-0.2975642144007891
0.98333,-0.3835964774514747
0.90733,-0.3183650692609353
0.993,-0.3065879076694153
0.88167,-0.2985305846115749
0.92833,-0.2883384608743001
0.94233,-0.2849404997907151
0.937,-0.2805913230156836
0.75767,-0.7574664157548735
0.90767,-0.3430008121330488
0.88033,-0.2975642144007891
0.91233,-0.3835964774514747
0.847,-0.3183650125024371
0.895,-0.3065879644279135
0.83233,-0.2985305278530767
0.89767,-0.2883384608743001
0.90033,-0.2849405565492154
0.83033,-0.2805913230156836
0.42233,-0.7574666427888705
0.799,-0.3430008121330488
0.826,-0.2975642144007891
0.81433,-0.3835964774514747
0.80133,-0.3183650125024371
0.80167,-0.3065879644279135
0.736,-0.2985305278530767
0.81567,-0.2883384608743001
0.795,-0.2849405565492154
0.59767,-0.2805912662571854
0.952,0.3991463001083408
0.9415,0.6933102298142079
0.958,0.5554714619709645
0.9245,0.4841711938009416
0.961,0.370496200622862
1.0,0.3654235090663525
0.9955,0.4827001057290562
0.991,0.4228024551341239
0.968,0.468433679534532
0.9845,0.4152218471561726
0.9445,0.4309975665440681
0.9585,0.4709975673746182
1.0,0.4170646466406314
0.9495,0.4448047685884589
0.937,0.3736660492973617
0.8705,0.6545657429537136
0.933,0.5642550525974975
0.959,0.5029769377434861
0.915,0.5237963029692488
0.9865,0.5045587119840201
0.33333,-3.9903969405525577
0.54902,-4.066037857533073
0.3,-4.951169855161709
0.76471,-5.231851986395052
0.68627,-5.396828057023344
0.53922,-5.431611935795699
0.95,0.5439235905273945
0.95,0.5008155740863327
0.95,0.455701364630662
0.95,0.4104518557717752
0.95,0.3741467228391526
